l,t,freq,S21
3.3,1,15.9,-12.74968858
3.3,1,16,-11.3303413
3.4,0.2,2,-0.107799016
3.4,0.2,2.1,-0.118040825
3.4,0.2,2.2,-0.128777066
3.4,0.2,2.3,-0.140020373
3.4,0.2,2.4,-0.151784196
3.4,0.2,2.5,-0.164082824
3.4,0.2,2.6,-0.17693143
3.4,0.2,2.7,-0.190346143
3.4,0.2,2.8,-0.20434413
3.4,0.2,2.9,-0.218943704
3.4,0.2,3,-0.234164438
3.4,0.2,3.1,-0.250027302
3.4,0.2,3.2,-0.266554809
3.4,0.2,3.3,-0.283771185
3.4,0.2,3.4,-0.301702549
3.4,0.2,3.5,-0.320377123
3.4,0.2,3.6,-0.339825454
3.4,0.2,3.7,-0.360080669
3.4,0.2,3.8,-0.381178757
3.4,0.2,3.9,-0.403158887
3.4,0.2,4,-0.426063757
3.4,0.2,4.1,-0.449939994
3.4,0.2,4.2,-0.474838608
3.4,0.2,4.3,-0.500815491
3.4,0.2,4.4,-0.527932004
3.4,0.2,4.5,-0.556255626
3.4,0.2,4.6,-0.585860711
3.4,0.2,4.7,-0.616829342
3.4,0.2,4.8,-0.64925232
3.4,0.2,4.9,-0.683230306
3.4,0.2,5,-0.718875135
3.4,0.2,5.1,-0.756311343
3.4,0.2,5.2,-0.795677955
3.4,0.2,5.3,-0.837130559
3.4,0.2,5.4,-0.880843756
3.4,0.2,5.5,-0.927014037
3.4,0.2,5.6,-0.97586319
3.4,0.2,5.7,-1.027642353
3.4,0.2,5.8,-1.082636845
3.4,0.2,5.9,-1.14117197
3.4,0.2,6,-1.203620009
3.4,0.2,6.1,-1.270408697
3.4,0.2,6.2,-1.342031563
3.4,0.2,6.3,-1.419060599
3.4,0.2,6.4,-1.502161912
3.4,0.2,6.5,-1.592115154
3.4,0.2,6.6,-1.689837863
3.4,0.2,6.7,-1.796416151
3.4,0.2,6.8,-1.913143749
3.4,0.2,6.9,-2.041572135
3.4,0.2,7,-2.183575534
3.4,0.2,7.1,-2.341436147
3.4,0.2,7.2,-2.517957304
3.4,0.2,7.3,-2.716615858
3.4,0.2,7.4,-2.941770871
3.4,0.2,7.5,-3.198955241
3.4,0.2,7.6,-3.495293884
3.4,0.2,7.7,-3.840124639
3.4,0.2,7.8,-4.24596864
3.4,0.2,7.9,-4.730178272
3.4,0.2,8,-5.318177904
3.4,0.2,8.1,-6.051602171
3.4,0.2,8.2,-7.000005379
3.4,0.2,8.3,-7.950915016
3.4,0.2,8.4,-9.423675884
3.4,0.2,8.5,-11.485842
3.4,0.2,8.6,-13.78190777
3.4,0.2,8.7,-18.26291223
3.4,0.2,8.8,-23.85233211
3.4,0.2,8.9,-18.59627422
3.4,0.2,9,-13.33020327
3.4,0.2,9.1,-9.913947218
3.4,0.2,9.2,-7.512951717
3.4,0.2,9.3,-5.744199559
3.4,0.2,9.4,-4.411763787
3.4,0.2,9.5,-3.398135301
3.4,0.2,9.6,-2.624060599
3.4,0.2,9.7,-2.032165688
3.4,0.2,9.8,-1.579446606
3.4,0.2,9.9,-1.233245284
3.4,0.2,10,-0.968692436
3.4,0.2,10.1,-0.766866142
3.4,0.2,10.2,-0.613385385
3.4,0.2,10.3,-0.497320221
3.4,0.2,10.4,-0.410351499
3.4,0.2,10.5,-0.346129483
3.4,0.2,10.6,-0.29978884
3.4,0.2,10.7,-0.267584257
3.4,0.2,10.8,-0.246617706
3.4,0.2,10.9,-0.234634515
3.4,0.2,11,-0.229870754
3.4,0.2,11.1,-0.230938732
3.4,0.2,11.2,-0.236740793
3.4,0.2,11.3,-0.246404112
3.4,0.2,11.4,-0.25923115
3.4,0.2,11.5,-0.274661798
3.4,0.2,11.6,-0.292244299
3.4,0.2,11.7,-0.311612789
3.4,0.2,11.8,-0.332469854
3.4,0.2,11.9,-0.354572913
3.4,0.2,12,-0.37772352
3.4,0.2,12.1,-0.401758934
3.4,0.2,12.2,-0.426545428
3.4,0.2,12.3,-0.45197296
3.4,0.2,12.4,-0.477950913
3.4,0.2,12.5,-0.504404664
3.4,0.2,12.6,-0.531272829
3.4,0.2,12.7,-0.558505024
3.4,0.2,12.8,-0.586060057
3.4,0.2,12.9,-0.613904459
3.4,0.2,13,-0.642011289
3.4,0.2,13.1,-0.670359177
3.4,0.2,13.2,-0.698931551
3.4,0.2,13.3,-0.727716033
3.4,0.2,13.4,-0.756703985
3.4,0.2,13.5,-0.785890198
3.4,0.2,13.6,-0.815272728
3.4,0.2,13.7,-0.84485291
3.4,0.2,13.8,-0.87463559
3.4,0.2,13.9,-0.904629685
3.4,0.2,14,-0.934849247
3.4,0.2,14.1,-0.96531538
3.4,0.2,14.2,-0.996059709
3.4,0.2,14.3,-1.027130828
3.4,0.2,14.4,-1.058606921
3.4,0.2,14.5,-1.090622215
3.4,0.2,14.6,-1.123427383
3.4,0.2,14.7,-1.157542593
3.4,0.2,14.8,-1.194188417
3.4,0.2,14.9,-1.236471879
3.4,0.2,15,-1.287863637
3.4,0.2,15.1,-1.309411337
3.4,0.2,15.2,-1.312969636
3.4,0.2,15.3,-1.337454747
3.4,0.2,15.4,-1.368493223
3.4,0.2,15.5,-1.401365656
3.4,0.2,15.6,-1.434973324
3.4,0.2,15.7,-1.469025102
3.4,0.2,15.8,-1.503440839
3.4,0.2,15.9,-1.538205199
3.4,0.2,16,-1.573325397
3.4,0.3,2,-0.102309355
3.4,0.3,2.1,-0.112772382
3.4,0.3,2.2,-0.123767856
3.4,0.3,2.3,-0.13530045
3.4,0.3,2.4,-0.147375448
3.4,0.3,2.5,-0.159998806
3.4,0.3,2.6,-0.173177221
3.4,0.3,2.7,-0.186918209
3.4,0.3,2.8,-0.201230186
3.4,0.3,2.9,-0.216122561
3.4,0.3,3,-0.231605832
3.4,0.3,3.1,-0.247691689
3.4,0.3,3.2,-0.264393132
3.4,0.3,3.3,-0.281724598
3.4,0.3,3.4,-0.299702089
3.4,0.3,3.5,-0.318343327
3.4,0.3,3.6,-0.33766791
3.4,0.3,3.7,-0.35769749
3.4,0.3,3.8,-0.378455963
3.4,0.3,3.9,-0.399969678
3.4,0.3,4,-0.422267666
3.4,0.3,4.1,-0.445381897
3.4,0.3,4.2,-0.46934755
3.4,0.3,4.3,-0.494203327
3.4,0.3,4.4,-0.519991788
3.4,0.3,4.5,-0.546759728
3.4,0.3,4.6,-0.574558597
3.4,0.3,4.7,-0.603444971
3.4,0.3,4.8,-0.633481071
3.4,0.3,4.9,-0.664735355
3.4,0.3,5,-0.697283184
3.4,0.3,5.1,-0.73120757
3.4,0.3,5.2,-0.766600033
3.4,0.3,5.3,-0.803561569
3.4,0.3,5.4,-0.842203768
3.4,0.3,5.5,-0.882650082
3.4,0.3,5.6,-0.925037304
3.4,0.3,5.7,-0.969517263
3.4,0.3,5.8,-1.016258799
3.4,0.3,5.9,-1.065450068
3.4,0.3,6,-1.11730123
3.4,0.3,6.1,-1.172047619
3.4,0.3,6.2,-1.229953474
3.4,0.3,6.3,-1.291316372
3.4,0.3,6.4,-1.356472492
3.4,0.3,6.5,-1.425802925
3.4,0.3,6.6,-1.499741247
3.4,0.3,6.7,-1.578782673
3.4,0.3,6.8,-1.663495171
3.4,0.3,6.9,-1.754533025
3.4,0.3,7,-1.852653511
3.4,0.3,7.1,-1.958737482
3.4,0.3,7.2,-2.073814996
3.4,0.3,7.3,-2.199097418
3.4,0.3,7.4,-2.336017953
3.4,0.3,7.5,-2.486283242
3.4,0.3,7.6,-2.65193965
3.4,0.3,7.7,-2.835459258
3.4,0.3,7.8,-3.039852643
3.4,0.3,7.9,-3.268818619
3.4,0.3,8,-3.526945757
3.4,0.3,8.1,-3.819987866
3.4,0.3,8.2,-4.155247392
3.4,0.3,8.3,-4.542120293
3.4,0.3,8.4,-4.992889923
3.4,0.3,8.5,-5.523918806
3.4,0.3,8.6,-6.157504301
3.4,0.3,8.7,-6.924901336
3.4,0.3,8.8,-7.871531602
3.4,0.3,8.9,-9.066619563
3.4,0.3,9,-10.62267681
3.4,0.3,9.1,-12.73943436
3.4,0.3,9.2,-15.81400647
3.4,0.3,9.3,-20.64176164
3.4,0.3,9.4,-24.39072204
3.4,0.3,9.5,-18.47761477
3.4,0.3,9.6,-13.73105661
3.4,0.3,9.7,-10.52607412
3.4,0.3,9.8,-8.198708926
3.4,0.3,9.9,-6.433704569
3.4,0.3,10,-5.065572672
3.4,0.3,10.1,-3.99442355
3.4,0.3,10.2,-3.152677489
3.4,0.3,10.3,-2.490825881
3.4,0.3,10.4,-1.970866599
3.4,0.3,10.5,-1.562978148
3.4,0.3,10.6,-1.243588113
3.4,0.3,10.7,-0.994064549
3.4,0.3,10.8,-0.799720177
3.4,0.3,10.9,-0.649010534
3.4,0.3,11,-0.532879283
3.4,0.3,11.1,-0.444226901
3.4,0.3,11.2,-0.377484794
3.4,0.3,11.3,-0.328278056
3.4,0.3,11.4,-0.29316106
3.4,0.3,11.5,-0.269411619
3.4,0.3,11.6,-0.254871435
3.4,0.3,11.7,-0.247822721
3.4,0.3,11.8,-0.246892821
3.4,0.3,11.9,-0.250980409
3.4,0.3,12,-0.259198282
3.4,0.3,12.1,-0.270828881
3.4,0.3,12.2,-0.285289597
3.4,0.3,12.3,-0.302105627
3.4,0.3,12.4,-0.320888629
3.4,0.3,12.5,-0.341319894
3.4,0.3,12.6,-0.363137007
3.4,0.3,12.7,-0.386123249
3.4,0.3,12.8,-0.410099125
3.4,0.3,12.9,-0.434915579
3.4,0.3,13,-0.460448538
3.4,0.3,13.1,-0.486594505
3.4,0.3,13.2,-0.513266987
3.4,0.3,13.3,-0.540393598
3.4,0.3,13.4,-0.567913696
3.4,0.3,13.5,-0.595776447
3.4,0.3,13.6,-0.623939252
3.4,0.3,13.7,-0.652366438
3.4,0.3,13.8,-0.681028192
3.4,0.3,13.9,-0.709899679
3.4,0.3,14,-0.738960313
3.4,0.3,14.1,-0.768193148
3.4,0.3,14.2,-0.797584382
3.4,0.3,14.3,-0.827122938
3.4,0.3,14.4,-0.856800118
3.4,0.3,14.5,-0.886609311
3.4,0.3,14.6,-0.916545754
3.4,0.3,14.7,-0.946606327
3.4,0.3,14.8,-0.976789385
3.4,0.3,14.9,-1.007094615
3.4,0.3,15,-1.037522912
3.4,0.3,15.1,-1.068076284
3.4,0.3,15.2,-1.098757758
3.4,0.3,15.3,-1.129571314
3.4,0.3,15.4,-1.160521818
3.4,0.3,15.5,-1.19161497
3.4,0.3,15.6,-1.222857262
3.4,0.3,15.7,-1.254255936
3.4,0.3,15.8,-1.285818952
3.4,0.3,15.9,-1.317554964
3.4,0.3,16,-1.349473291
3.4,0.4,2,-0.102947629
3.4,0.4,2.1,-0.113512217
3.4,0.4,2.2,-0.124607371
3.4,0.4,2.3,-0.136233884
3.4,0.4,2.4,-0.148392716
3.4,0.4,2.5,-0.161085139
3.4,0.4,2.6,-0.17431288
3.4,0.4,2.7,-0.188078303
3.4,0.4,2.8,-0.202384583
3.4,0.4,2.9,-0.217235898
3.4,0.4,3,-0.232637622
3.4,0.4,3.1,-0.248596516
3.4,0.4,3.2,-0.265120907
3.4,0.4,3.3,-0.282220859
3.4,0.4,3.4,-0.299908329
3.4,0.4,3.5,-0.318197297
3.4,0.4,3.6,-0.337103881
3.4,0.4,3.7,-0.356646432
3.4,0.4,3.8,-0.376845604
3.4,0.4,3.9,-0.397724409
3.4,0.4,4,-0.419308267
3.4,0.4,4.1,-0.441625039
3.4,0.4,4.2,-0.464705067
3.4,0.4,4.3,-0.488581218
3.4,0.4,4.4,-0.513288948
3.4,0.4,4.5,-0.53886638
3.4,0.4,4.6,-0.565354418
3.4,0.4,4.7,-0.5927969
3.4,0.4,4.8,-0.621240789
3.4,0.4,4.9,-0.650736421
3.4,0.4,5,-0.681337802
3.4,0.4,5.1,-0.713102977
3.4,0.4,5.2,-0.746094462
3.4,0.4,5.3,-0.780379749
3.4,0.4,5.4,-0.816031901
3.4,0.4,5.5,-0.85313023
3.4,0.4,5.6,-0.891761078
3.4,0.4,5.7,-0.93201871
3.4,0.4,5.8,-0.974006331
3.4,0.4,5.9,-1.017837243
3.4,0.4,6,-1.063636169
3.4,0.4,6.1,-1.111540761
3.4,0.4,6.2,-1.161703329
3.4,0.4,6.3,-1.214292821
3.4,0.4,6.4,-1.269497106
3.4,0.4,6.5,-1.327525617
3.4,0.4,6.6,-1.388612407
3.4,0.4,6.7,-1.45301972
3.4,0.4,6.8,-1.521042168
3.4,0.4,6.9,-1.593011632
3.4,0.4,7,-1.669303067
3.4,0.4,7.1,-1.750341367
3.4,0.4,7.2,-1.836609575
3.4,0.4,7.3,-1.9286587
3.4,0.4,7.4,-2.02711956
3.4,0.4,7.5,-2.132717118
3.4,0.4,7.6,-2.246287964
3.4,0.4,7.7,-2.368801742
3.4,0.4,7.8,-2.501387597
3.4,0.4,7.9,-2.645367056
3.4,0.4,8,-2.802295212
3.4,0.4,8.1,-2.974012738
3.4,0.4,8.2,-3.162712182
3.4,0.4,8.3,-3.371023321
3.4,0.4,8.4,-3.60212426
3.4,0.4,8.5,-3.859887893
3.4,0.4,8.6,-4.149077714
3.4,0.4,8.7,-4.475613918
3.4,0.4,8.8,-4.846941896
3.4,0.4,8.9,-5.272553918
3.4,0.4,9,-5.764747288
3.4,0.4,9.1,-6.339761189
3.4,0.4,9.2,-7.019547094
3.4,0.4,9.3,-7.83465579
3.4,0.4,9.4,-8.829219181
3.4,0.4,9.5,-10.07016886
3.4,0.4,9.6,-11.66583594
3.4,0.4,9.7,-13.80760526
3.4,0.4,9.8,-16.87285051
3.4,0.4,9.9,-21.60911207
3.4,0.4,10,-25.60328483
3.4,0.4,10.1,-19.99153737
3.4,0.4,10.2,-15.20091903
3.4,0.4,10.3,-11.93937183
3.4,0.4,10.4,-9.544985224
3.4,0.4,10.5,-7.69873801
3.4,0.4,10.6,-6.235867525
3.4,0.4,10.7,-5.060005299
3.4,0.4,10.8,-4.108308566
3.4,0.4,10.9,-3.336037913
3.4,0.4,11,-2.709229409
3.4,0.4,11.1,-2.201012919
3.4,0.4,11.2,-1.789644008
3.4,0.4,11.3,-1.457352176
3.4,0.4,11.4,-1.189580876
3.4,0.4,11.5,-0.974422942
3.4,0.4,11.6,-0.802165039
3.4,0.4,11.7,-0.66490525
3.4,0.4,11.8,-0.556228853
3.4,0.4,11.9,-0.470934846
3.4,0.4,12,-0.404807669
3.4,0.4,12.1,-0.354428779
3.4,0.4,12.2,-0.317022638
3.4,0.4,12.3,-0.290331809
3.4,0.4,12.4,-0.272516235
3.4,0.4,12.5,-0.262072329
3.4,0.4,12.6,-0.257768142
3.4,0.4,12.7,-0.258591441
3.4,0.4,12.8,-0.263708144
3.4,0.4,12.9,-0.272429003
3.4,0.4,13,-0.28418286
3.4,0.4,13.1,-0.298495135
3.4,0.4,13.2,-0.314970482
3.4,0.4,13.3,-0.333278757
3.4,0.4,13.4,-0.353143645
3.4,0.4,13.5,-0.374333407
3.4,0.4,13.6,-0.396653323
3.4,0.4,13.7,-0.419939509
3.4,0.4,13.8,-0.444053834
3.4,0.4,13.9,-0.468879734
3.4,0.4,14,-0.494318745
3.4,0.4,14.1,-0.520287631
3.4,0.4,14.2,-0.54671599
3.4,0.4,14.3,-0.57354426
3.4,0.4,14.4,-0.600722047
3.4,0.4,14.5,-0.628206718
3.4,0.4,14.6,-0.655962225
3.4,0.4,14.7,-0.683958104
3.4,0.4,14.8,-0.712168639
3.4,0.4,14.9,-0.740572143
3.4,0.4,15,-0.769150358
3.4,0.4,15.1,-0.797887944
3.4,0.4,15.2,-0.826772042
3.4,0.4,15.3,-0.855791912
3.4,0.4,15.4,-0.884938616
3.4,0.4,15.5,-0.914204762
3.4,0.4,15.6,-0.943584282
3.4,0.4,15.7,-0.97307225
3.4,0.4,15.8,-1.002664734
3.4,0.4,15.9,-1.032358667
3.4,0.4,16,-1.062151753
3.4,0.5,2,-0.104273763
3.4,0.5,2.1,-0.114805215
3.4,0.5,2.2,-0.125847772
3.4,0.5,2.3,-0.137402948
3.4,0.5,2.4,-0.149472737
3.4,0.5,2.5,-0.162059656
3.4,0.5,2.6,-0.175166801
3.4,0.5,2.7,-0.18879789
3.4,0.5,2.8,-0.202957318
3.4,0.5,2.9,-0.217650206
3.4,0.5,3,-0.232882451
3.4,0.5,3.1,-0.248660784
3.4,0.5,3.2,-0.264992823
3.4,0.5,3.3,-0.281887128
3.4,0.5,3.4,-0.29935326
3.4,0.5,3.5,-0.317401845
3.4,0.5,3.6,-0.33604463
3.4,0.5,3.7,-0.355294557
3.4,0.5,3.8,-0.375165828
3.4,0.5,3.9,-0.39567398
3.4,0.5,4,-0.416835964
3.4,0.5,4.1,-0.438670231
3.4,0.5,4.2,-0.461196821
3.4,0.5,4.3,-0.484437464
3.4,0.5,4.4,-0.508415684
3.4,0.5,4.5,-0.533156923
3.4,0.5,4.6,-0.558688659
3.4,0.5,4.7,-0.585040561
3.4,0.5,4.8,-0.612244632
3.4,0.5,4.9,-0.640335394
3.4,0.5,5,-0.669350071
3.4,0.5,5.1,-0.69932881
3.4,0.5,5.2,-0.730314915
3.4,0.5,5.3,-0.762355114
3.4,0.5,5.4,-0.795499859
3.4,0.5,5.5,-0.829803658
3.4,0.5,5.6,-0.865325449
3.4,0.5,5.7,-0.902129025
3.4,0.5,5.8,-0.940283502
3.4,0.5,5.9,-0.979863859
3.4,0.5,6,-1.020951537
3.4,0.5,6.1,-1.063635125
3.4,0.5,6.2,-1.108011129
3.4,0.5,6.3,-1.154184851
3.4,0.5,6.4,-1.202271388
3.4,0.5,6.5,-1.252396764
3.4,0.5,6.6,-1.304699231
3.4,0.5,6.7,-1.359330748
3.4,0.5,6.8,-1.41645869
3.4,0.5,6.9,-1.476267797
3.4,0.5,7,-1.538962439
3.4,0.5,7.1,-1.604769218
3.4,0.5,7.2,-1.673939999
3.4,0.5,7.3,-1.746755429
3.4,0.5,7.4,-1.823529049
3.4,0.5,7.5,-1.90461211
3.4,0.5,7.6,-1.990399236
3.4,0.5,7.7,-2.081335115
3.4,0.5,7.8,-2.177922432
3.4,0.5,7.9,-2.280731318
3.4,0.5,8,-2.390410661
3.4,0.5,8.1,-2.50770172
3.4,0.5,8.2,-2.633454586
3.4,0.5,8.3,-2.768648227
3.4,0.5,8.4,-2.914415027
3.4,0.5,8.5,-3.072071055
3.4,0.5,8.6,-3.243153663
3.4,0.5,8.7,-3.4294686
3.4,0.5,8.8,-3.63314954
3.4,0.5,8.9,-3.856734101
3.4,0.5,9,-4.103261972
3.4,0.5,9.1,-4.376403197
3.4,0.5,9.2,-4.680628291
3.4,0.5,9.3,-5.021437533
3.4,0.5,9.4,-5.405675906
3.4,0.5,9.5,-5.841975258
3.4,0.5,9.6,-6.34139125
3.4,0.5,9.7,-6.918349261
3.4,0.5,9.8,-7.5921009
3.4,0.5,9.9,-8.389066442
3.4,0.5,10,-9.34680534
3.4,0.5,10.1,-10.52119093
3.4,0.5,10.2,-12.00042544
3.4,0.5,10.3,-13.93505568
3.4,0.5,10.4,-16.60800355
3.4,0.5,10.5,-20.57086865
3.4,0.5,10.6,-25.36589874
3.4,0.5,10.7,-22.64464396
3.4,0.5,10.8,-18.41892478
3.4,0.5,10.9,-14.60107107
3.4,0.5,11,-11.7928787
3.4,0.5,11.1,-9.658185671
3.4,0.5,11.2,-7.968998893
3.4,0.5,11.3,-6.599294952
3.4,0.5,11.4,-5.473283882
3.4,0.5,11.5,-4.540964701
3.4,0.5,11.6,-3.766611304
3.4,0.5,11.7,-3.123027607
3.4,0.5,11.8,-2.58854208
3.4,0.5,11.9,-2.145370378
3.4,0.5,12,-1.778677609
3.4,0.5,12.1,-1.475999284
3.4,0.5,12.2,-1.226845577
3.4,0.5,12.3,-1.022400773
3.4,0.5,12.4,-0.855275903
3.4,0.5,12.5,-0.719295845
3.4,0.5,12.6,-0.609313179
3.4,0.5,12.7,-0.521045542
3.4,0.5,12.8,-0.450934705
3.4,0.5,12.9,-0.396025771
3.4,0.5,13,-0.353864689
3.4,0.5,13.1,-0.322412098
3.4,0.5,13.2,-0.299971439
3.4,0.5,13.3,-0.285129308
3.4,0.5,13.4,-0.276706185
3.4,0.5,13.5,-0.273715844
3.4,0.5,13.6,-0.275331977
3.4,0.5,13.7,-0.280860774
3.4,0.5,13.8,-0.289718402
3.4,0.5,13.9,-0.301412496
3.4,0.5,14,-0.315526926
3.4,0.5,14.1,-0.331709258
3.4,0.5,14.2,-0.349660405
3.4,0.5,14.3,-0.36912606
3.4,0.5,14.4,-0.389889618
3.4,0.5,14.5,-0.41176628
3.4,0.5,14.6,-0.434598155
3.4,0.5,14.7,-0.458250174
3.4,0.5,14.8,-0.482606666
3.4,0.5,14.9,-0.507568491
3.4,0.5,15,-0.533050628
3.4,0.5,15.1,-0.558980145
3.4,0.5,15.2,-0.585294477
3.4,0.5,15.3,-0.611939975
3.4,0.5,15.4,-0.638870671
3.4,0.5,15.5,-0.666047223
3.4,0.5,15.6,-0.693436024
3.4,0.5,15.7,-0.721008431
3.4,0.5,15.8,-0.748740115
3.4,0.5,15.9,-0.776610495
3.4,0.5,16,-0.804602255
3.4,0.6,2,-0.109368432
3.4,0.6,2.1,-0.119611737
3.4,0.6,2.2,-0.130306624
3.4,0.6,2.3,-0.141459277
3.4,0.6,2.4,-0.153076261
3.4,0.6,2.5,-0.16516447
3.4,0.6,2.6,-0.177731091
3.4,0.6,2.7,-0.190783584
3.4,0.6,2.8,-0.20432968
3.4,0.6,2.9,-0.21837739
3.4,0.6,3,-0.232935019
3.4,0.6,3.1,-0.248011194
3.4,0.6,3.2,-0.263614889
3.4,0.6,3.3,-0.279755461
3.4,0.6,3.4,-0.296442691
3.4,0.6,3.5,-0.313686823
3.4,0.6,3.6,-0.331498612
3.4,0.6,3.7,-0.349889371
3.4,0.6,3.8,-0.368871027
3.4,0.6,3.9,-0.388456173
3.4,0.6,4,-0.408658132
3.4,0.6,4.1,-0.429491018
3.4,0.6,4.2,-0.450969805
3.4,0.6,4.3,-0.473110402
3.4,0.6,4.4,-0.495929726
3.4,0.6,4.5,-0.519445794
3.4,0.6,4.6,-0.543677805
3.4,0.6,4.7,-0.568646244
3.4,0.6,4.8,-0.594372985
3.4,0.6,4.9,-0.620881403
3.4,0.6,5,-0.648196501
3.4,0.6,5.1,-0.676345044
3.4,0.6,5.2,-0.705355701
3.4,0.6,5.3,-0.735259211
3.4,0.6,5.4,-0.766088552
3.4,0.6,5.5,-0.797879134
3.4,0.6,5.6,-0.830669007
3.4,0.6,5.7,-0.864499094
3.4,0.6,5.8,-0.899413437
3.4,0.6,5.9,-0.935459481
3.4,0.6,6,-0.97268838
3.4,0.6,6.1,-1.011155334
3.4,0.6,6.2,-1.050919969
3.4,0.6,6.3,-1.092046756
3.4,0.6,6.4,-1.134605472
3.4,0.6,6.5,-1.178671723
3.4,0.6,6.6,-1.224327518
3.4,0.6,6.7,-1.271661925
3.4,0.6,6.8,-1.320771787
3.4,0.6,6.9,-1.371762549
3.4,0.6,7,-1.424749171
3.4,0.6,7.1,-1.479857169
3.4,0.6,7.2,-1.537223788
3.4,0.6,7.3,-1.596999339
3.4,0.6,7.4,-1.659348708
3.4,0.6,7.5,-1.724453089
3.4,0.6,7.6,-1.792511954
3.4,0.6,7.7,-1.863745322
3.4,0.6,7.8,-1.938396357
3.4,0.6,7.9,-2.016734371
3.4,0.6,8,-2.099058299
3.4,0.6,8.1,-2.185700723
3.4,0.6,8.2,-2.277032575
3.4,0.6,8.3,-2.373468617
3.4,0.6,8.4,-2.475473891
3.4,0.6,8.5,-2.583571309
3.4,0.6,8.6,-2.698350637
3.4,0.6,8.7,-2.820479191
3.4,0.6,8.8,-2.950714603
3.4,0.6,8.9,-3.089920181
3.4,0.6,9,-3.239083453
3.4,0.6,9.1,-3.399338727
3.4,0.6,9.2,-3.571994717
3.4,0.6,9.3,-3.7585686
3.4,0.6,9.4,-3.960828379
3.4,0.6,9.5,-4.180846019
3.4,0.6,9.6,-4.421064783
3.4,0.6,9.7,-4.684385496
3.4,0.6,9.8,-4.974278461
3.4,0.6,9.9,-5.294930705
3.4,0.6,10,-5.651442845
3.4,0.6,10.1,-6.050097168
3.4,0.6,10.2,-6.498730505
3.4,0.6,10.3,-7.007265703
3.4,0.6,10.4,-7.588491106
3.4,0.6,10.5,-8.259242733
3.4,0.6,10.6,-9.042269514
3.4,0.6,10.7,-9.96931825
3.4,0.6,10.8,-11.08653263
3.4,0.6,10.9,-12.46456842
3.4,0.6,11,-14.21914401
3.4,0.6,11.1,-16.55655468
3.4,0.6,11.2,-19.875501
3.4,0.6,11.3,-24.72396156
3.4,0.6,11.4,-26.33188522
3.4,0.6,11.5,-20.87159993
3.4,0.6,11.6,-16.5982743
3.4,0.6,11.7,-13.68179233
3.4,0.6,11.8,-11.88485763
3.4,0.6,11.9,-10.09539089
3.4,0.6,12,-8.488504655
3.4,0.6,12.1,-7.165907798
3.4,0.6,12.2,-6.065665226
3.4,0.6,12.3,-5.13999678
3.4,0.6,12.4,-4.356318585
3.4,0.6,12.5,-3.690986622
3.4,0.6,12.6,-3.125740486
3.4,0.6,12.7,-2.645813288
3.4,0.6,12.8,-2.2388931
3.4,0.6,12.9,-1.89452462
3.4,0.6,13,-1.603742968
3.4,0.6,13.1,-1.358830926
3.4,0.6,13.2,-1.153142267
3.4,0.6,13.3,-0.980961328
3.4,0.6,13.4,-0.837383901
3.4,0.6,13.5,-0.7182124
3.4,0.6,13.6,-0.619862232
3.4,0.6,13.7,-0.539278061
3.4,0.6,13.8,-0.473859362
3.4,0.6,13.9,-0.421394783
3.4,0.6,14,-0.380004791
3.4,0.6,14.1,-0.348091972
3.4,0.6,14.2,-0.324298272
3.4,0.6,14.3,-0.307468437
3.4,0.6,14.4,-0.296618892
3.4,0.6,14.5,-0.290911361
3.4,0.6,14.6,-0.289630553
3.4,0.6,14.7,-0.292165342
3.4,0.6,14.8,-0.297992888
3.4,0.6,14.9,-0.306665274
3.4,0.6,15,-0.317798238
3.4,0.6,15.1,-0.331061686
3.4,0.6,15.2,-0.346171689
3.4,0.6,15.3,-0.362883725
3.4,0.6,15.4,-0.38098697
3.4,0.6,15.5,-0.400299471
3.4,0.6,15.6,-0.42066404
3.4,0.6,15.7,-0.441944782
3.4,0.6,15.8,-0.464024127
3.4,0.6,15.9,-0.486800308
3.4,0.6,16,-0.510185197
3.4,0.7,2,-0.098386761
3.4,0.7,2.1,-0.108268232
3.4,0.7,2.2,-0.118617464
3.4,0.7,2.3,-0.129433744
3.4,0.7,2.4,-0.140716608
3.4,0.7,2.5,-0.152465874
3.4,0.7,2.6,-0.164681667
3.4,0.7,2.7,-0.177364457
3.4,0.7,2.8,-0.190515088
3.4,0.7,2.9,-0.204134804
3.4,0.7,3,-0.218225287
3.4,0.7,3.1,-0.232788683
3.4,0.7,3.2,-0.247827633
3.4,0.7,3.3,-0.263345304
3.4,0.7,3.4,-0.279345417
3.4,0.7,3.5,-0.295832278
3.4,0.7,3.6,-0.312810808
3.4,0.7,3.7,-0.330286572
3.4,0.7,3.8,-0.348265808
3.4,0.7,3.9,-0.366755459
3.4,0.7,4,-0.385763203
3.4,0.7,4.1,-0.405297482
3.4,0.7,4.2,-0.425367538
3.4,0.7,4.3,-0.445983442
3.4,0.7,4.4,-0.467156131
3.4,0.7,4.5,-0.488897444
3.4,0.7,4.6,-0.511220161
3.4,0.7,4.7,-0.53413804
3.4,0.7,4.8,-0.557665865
3.4,0.7,4.9,-0.581819491
3.4,0.7,5,-0.60661589
3.4,0.7,5.1,-0.632073215
3.4,0.7,5.2,-0.658210849
3.4,0.7,5.3,-0.685049476
3.4,0.7,5.4,-0.712611152
3.4,0.7,5.5,-0.740919379
3.4,0.7,5.6,-0.769999193
3.4,0.7,5.7,-0.799877261
